Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
5297	13,13	0.018315421417355537,0.01885737106204033	3,3	1,1	95.89488983154297,95.89488983154297	0,0	0,170	0,1	0,2	0,13	0,4	0,4	0,0	0,0	9249.json	
5083	8,9	0.19525711238384247,0.1113273948431015	2,2	2,2	108.95069885253906,107.64955139160156	0,0	0,795	0,1	0,2	0,82	0,1	0,1	0,0	0,0	3368.json	
6169	3,3,3,3	0.9913642406463623,0.7354133725166321,0.38841596245765686,0.6653809547424316	1,1,1,2	0,0,1,1	133.59722900390625,133.59722900390625,130.85629272460938,128.48287963867188	1,1,1,1	0,403,1376,1409	0,1,1,1	0,3,2,2	0,45,24,32	0,54,40,17	0,54,40,17	0,0,0,0	0,0,0,1	8054.json	
6414	179,179	0.0,0.0	56,56	79,79	28.017047882080078,28.017047882080078	0,0	0,42	0,0	0,0	0,0	0,881	0,305	0,0	0,0	5908.json	
5242	3	0.8857083320617676	1	1	130.57513427734375	0	0	0	0	0	0	0	0	0	2583.json	
6935	3	0.9857036471366882	2	0	130.1101837158203	0	0	0	0	0	0	0	0	0	3105.json	
6254	3,3,3	0.7632459402084351,0.6563456654548645,0.6563456654548645	1,2,2	0,0,0	132.4454345703125,129.73960876464844,129.73960876464844	1,1,1	0,14,96	0,1,0	0,2,0	0,19,0	0,7,32	0,7,28	0,0,0	0,1,0	6751.json	
7010	3	0.8901870846748352	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	2750.json	
6255	7	0.2028915286064148	2	2	111.98572540283203	0	0	0	0	0	0	0	0	0	7969.json	
6150	3	0.7142729759216309	1	1	130.99049377441406	0	0	0	0	0	0	0	0	0	4918.json	
6449	5,5	0.6741419434547424,0.7458643317222595	2,2	1,1	122.3520736694336,122.3520736694336	0,0	0,1169	0,4	0,8	0,32	0,25	0,25	0,1	0,1	2633.json	
5741	3,11,3	0.9046009182929993,0.18694239854812622,0.9046009182929993	1,4,1	0,2,0	132.086669921875,104.0143814086914,132.086669921875	1,0,1	0,790,790	0,9,1	0,10,10	0,298,298	0,3,1	0,3,1	0,1,0	0,1,0	5326.json	
6372	26,29,32,35,38,38,35	0.0,0.0,0.0,0.0,0.0,0.0,0.0	2,2,2,2,2,2,2	7,8,9,10,11,11,10	81.2593765258789,78.86304473876953,76.62383270263672,74.70787048339844,72.9494400024414,72.9494400024414,74.75553894042969	0,0,0,0,0,0,0	0,77,265,363,364,446,1368	0,4,4,10,8,1,0	0,4,4,16,12,2,4	0,171,201,212,218,16,195	0,7,8,5,9,95,6	0,7,8,5,9,95,6	0,0,1,1,1,0,0	0,0,1,1,1,0,1	7424.json	
5038	3	0.6960710287094116	1	1	132.086669921875	1	0	0	0	0	0	0	0	0	5207.json	
6431	3	0.7530405521392822	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	2412.json	
6372	19,12	0.0027755519840866327,0.43446335196495056	4,3	9,5	88.94015502929688,99.83101654052734	0,0	0,700	0,12	0,31	0,474	0,52	0,52	0,0	0,0	7474.json	
3852	3	0.0032163297291845083	1	1	128.21994018554688	0	0	0	0	0	0	0	0	0	6438.json	
6942	2,3	0.9465930461883545,0.9147711992263794	1,1	0,0	140.16575622558594,133.59722900390625	1,1	0,506	0,3	0,5	0,40	0,1127	0,1046	0,0	0,0	1721.json	
6436	39,41,41,41,44,44,45	2.7593300910666585E-4,1.1469270975794643E-4,1.2009361671516672E-4,0.0,0.0,0.0,0.0	10,11,11,11,11,11,11	11,11,11,11,11,11,11	72.0403060913086,70.7721939086914,70.8172836303711,70.53227233886719,68.81685638427734,68.89612579345703,68.31755828857422	0,0,0,0,0,0,0	0,202,343,471,1107,2190,2350	0,4,1,43,3,1,4	0,6,2,86,3,2,7	0,114,9,257,205,21,102	0,3,5,81,36,2,1	0,3,5,79,36,2,1	0,1,0,0,0,0,0	0,1,0,0,0,1,1	6095.json	
