Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1706	16,16,18,18	0.0026598034892231226,0.0026598034892231226,0.0019317388068884611,0.0019317388068884611	3,3,3,3	8,8,8,8	92.58233642578125,92.58233642578125,90.34439086914062,90.34439086914062	0,0,0,0	0,3,396,856	0,0,16,0	0,0,30,0	0,0,63,0	0,331,60,7157	0,6,60,0	0,0,0,0	0,1,0,0	9792.json	
1423	12,12,12	0.08812050521373749,0.08812050521373749,0.10348664969205856	3,3,3	5,5,5	99.27298736572266,99.27298736572266,99.68828582763672	0,0,0	0,572,729	0,0,3	0,0,6	0,0,130	0,7157,1	0,0,1	0,0,0	0,0,0	4864.json	
2216	4,7,3,3,3	0.024781856685876846,0.011037380434572697,0.16881327331066132,0.16024260222911835,0.16024260222911835	1,1,1,1,1	1,2,1,1,1	123.01455688476562,110.61590576171875,130.07347106933594,130.07347106933594,130.07347106933594	1,0,1,1,1	0,20,24,29,1365	0,5,1,1,0	0,7,6,2,0	0,168,201,5,0	0,2,21,6,7157	0,2,15,6,0	0,0,0,0,0	0,0,0,1,0	4611.json	
927	4,4	0.04107854887843132,0.04107854887843132	1,1	1,1	124.16120147705078,124.16120147705078	0,0	0,77	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	21.json	
737	15,15,10,10,10	0.0,0.0,0.0,0.0,0.0	4,4,2,2,2	8,8,5,5,9	93.00521850585938,93.00521850585938,101.45478057861328,101.33523559570312,100.73176574707031	0,0,0,0,0	0,14,179,179,179	0,0,1,1,3	0,0,7,2,6	0,0,103,14,136	0,39,1,1,1	0,0,1,1,1	0,0,0,0,0	0,0,0,0,0	7706.json	
1367	23,22,22,22	0.0,0.0,0.0,3.401217400096357E-4	5,5,5,4	13,13,13,10	82.99309539794922,84.09405517578125,84.09405517578125,84.79658508300781	0,0,0,0	0,305,517,699	0,3,0,4	0,7,0,8	0,58,0,95	0,314,7157,28	0,314,0,28	0,0,0,0	0,0,0,0	1356.json	
743	3	0.13670097291469574	1	2	128.50894165039062	0	0	0	0	0	0	0	0	0	8107.json	
136	8,11	0.23100072145462036,0.2060716599225998	3,4	4,4	107.1875228881836,100.84766387939453	0,0	0,113	0,4	0,5	0,74	0,2	0,2	0,0	0,1	7664.json	
1664	3,3	0.832367479801178,0.832367479801178	1,1	0,0	132.4454345703125,132.4454345703125	1,1	0,814	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	11061.json	
2152	20,24,24,22,14,3,3,3,3,3,3,3	0.15244479477405548,0.030072292312979698,0.021537352353334427,0.010983030311763287,0.1068311557173729,0.028240183368325233,0.023248109966516495,0.012338051572442055,0.0029503842815756798,0.0029503842815756798,0.0013399802846834064,0.0011687224032357335	2,3,3,2,1,1,1,1,1,1,1,1	3,4,5,6,2,0,0,0,0,0,0,0	90.4883041381836,86.3792953491211,86.23735809326172,88.18224334716797,98.76422119140625,132.25152587890625,132.25152587890625,132.43687438964844,132.43687438964844,132.43687438964844,132.43687438964844,133.0065460205078	0,0,0,0,0,0,0,0,0,0,0,0	0,11,12,118,252,252,266,490,1157,1302,1655,1939	0,5,1,13,15,1,1,1,2,0,1,1	0,6,2,31,36,17,2,2,4,0,2,2	0,225,45,216,595,432,6,13,26,0,13,7	0,3,3,3,18,8,13,24,24,7157,4,739	0,3,3,3,18,5,13,24,16,0,4,739	0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,1,0,0,1,0,1,0,1,0	1079.json	
10	3,3	0.9694985151290894,0.9694985151290894	1,1	1,1	132.61029052734375,132.61029052734375	0,0	0,0	0,0	0,0	0,0	0,56	0,0	0,0	0,0	11158.json	
607	3	0.15053078532218933	1	1	130.57513427734375	0	0	0	0	0	0	0	0	0	4917.json	
1067	3,3,3,3	0.001693813013844192,0.001693813013844192,0.011627912521362305,0.011627912521362305	1,1,1,1	0,0,1,1	133.59722900390625,133.59722900390625,131.43582153320312,131.43582153320312	0,0,0,0	0,11,144,216	0,0,1,0	0,0,2,0	0,0,46,0	0,547,40,7157	0,90,40,0	0,0,0,0	0,1,0,0	5906.json	
12	3,3	0.02229417860507965,0.02229417860507965	1,1	0,0	127.76728820800781,127.76728820800781	0,0	0,2	0,0	0,0	0,0	0,385	0,0	0,0	0,0	11527.json	
478	3	0.06840313971042633	1	0	131.28770446777344	1	0	0	0	0	0	0	0	0	934.json	
1424	3,3,4	0.06898975372314453,0.06898975372314453,0.0036993813700973988	1,1,1	3,3,5	127.17654418945312,127.17654418945312,121.02779388427734	0,0,0	0,573,944	0,0,2	0,0,3	0,0,44	0,7157,7	0,0,7	0,0,0	0,0,0	1216.json	
12	3,3	0.0,0.0	1,1	1,1	127.17654418945312,127.17654418945312	0,0	0,2	0,0	0,0	0,0	0,385	0,0	0,0	0,0	11427.json	
2278	7,7,7	0.01270347274839878,0.012805281206965446,0.012805281206965446	2,2,2	4,4,4	111.53955078125,111.53955078125,111.53955078125	0,0,0	0,89,1427	0,2,0	0,4,0	0,31,8	0,23,7157	0,7,0	0,0,0	0,1,0	1463.json	
1033	3,3,3	0.10614984482526779,0.10614984482526779,0.10614984482526779	1,1,1	0,0,0	130.34019470214844,130.34019470214844,130.34019470214844	1,1,1	0,0,183	0,0,0	0,0,0	0,0,0	0,91,7157	0,29,0	0,0,0	0,0,0	9875.json	
478	3	0.14648158848285675	1	0	132.4454345703125	0	0	0	0	0	0	0	0	0	951.json	
1731	7,7	0.38604190945625305,0.38604190945625305	1,1	4,4	113.61540985107422,113.61540985107422	0,0	0,881	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	8803.json	
10	28	0.0014286873629316688	4	10	79.9344711303711	0	0	0	0	0	0	0	0	0	11642.json	
670	3,3	0.1882486641407013,0.16821293532848358	1,1	0,0	132.25152587890625,132.79563903808594	0,0	0,457	0,1	0,2	0,7	0,739	0,739	0,0	0,0	4183.json	
1347	8,8	0.08935394138097763,0.08935394138097763	2,2	3,3	108.83916473388672,108.83916473388672	0,0	0,497	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	1263.json	
852	8,4,4,3,3,4,4,4,4,4,5	0.11438188701868057,0.03326858580112457,0.03369499742984772,0.06141531467437744,0.06141531467437744,0.0179293192923069,0.030896304175257683,0.030896304175257683,0.030896304175257683,0.06428331881761551,0.03045516647398472	1,1,1,1,1,1,1,1,1,1,1	6,6,6,5,5,8,7,7,7,6,6	110.67463684082031,121.90362548828125,121.90362548828125,127.76480865478516,127.76480865478516,121.56625366210938,122.06648254394531,122.06648254394531,122.06648254394531,121.54822540283203,117.4128646850586	0,0,0,0,0,0,0,0,0,0,0	0,2,28,29,240,330,330,379,380,662,665	0,0,1,1,0,2,1,0,0,2,3	0,0,2,3,0,3,2,0,0,3,5	0,24,21,70,0,52,25,0,0,50,14	0,7157,1,2,8,10,1,60,61,12,14	0,0,1,2,5,10,1,0,0,12,14	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	706.json	
838	21,20,8,13,11,13	1.3032746210228652E-4,4.8379553481936455E-4,1.6836953000165522E-4,2.855286293197423E-4,1.4800205826759338E-4,0.0	1,1,1,2,2,2	15,15,10,13,13,16	86.60474395751953,87.2486572265625,105.61117553710938,96.1434555053711,99.07123565673828,95.44296264648438	0,0,0,0,0,0	0,1,16,44,44,480	0,8,2,11,7,3	0,14,22,17,16,4	0,32,548,103,92,112	0,4,14,1,5,8	0,4,14,1,4,7	0,0,0,0,0,0	0,0,0,1,0,1	2048.json	
1006	5,5,5,9	0.06139800325036049,0.25389277935028076,0.25389277935028076,0.12255347520112991	1,1,1,3	4,2,2,1	117.04198455810547,118.37519836425781,118.37519836425781,106.99195861816406	0,0,0,0	0,8,156,543	0,2,0,7	0,4,0,10	0,55,0,99	0,12,7157,9	0,12,0,9	0,0,0,0	0,0,0,0	7024.json	
