Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2303	3,3	0.11021479219198227,0.11021479219198227	1,1	0,0	129.37762451171875,129.37762451171875	1,1	0,385	0,0	0,0	0,0	0,2104	0,0	0,0	0,0	3115.json	
2391	7,7	0.11396273225545883,0.11396273225545883	2,2	2,2	111.17379760742188,111.17379760742188	0,0	0,473	0,0	0,0	0,0	0,2104	0,0	0,0	0,0	780.json	
1862	3,3,3,3,3,3	0.5324433445930481,0.42197299003601074,0.4047701358795166,0.4157995283603668,0.30137941241264343,0.5317227244377136	1,1,1,1,1,1	0,0,0,0,0,0	133.59722900390625,131.9385528564453,131.9385528564453,131.9385528564453,129.69032287597656,131.9385528564453	1,1,1,1,1,1	0,16,219,686,692,812	0,2,2,1,2,3	0,4,4,2,4,6	0,17,6,3,43,57	0,34,10,51,3,19	0,34,10,51,3,19	0,0,0,0,0,0	0,0,0,0,0,0	681.json	
1862	20,20,21,8,8	0.00917685404419899,0.007733032573014498,0.01380337867885828,0.11303185671567917,0.13701306283473969	1,1,1,1,1	11,11,13,5,5	89.55001068115234,89.41432189941406,88.16680908203125,106.92776489257812,107.38528442382812	0,0,0,0,0	0,104,597,1039,1049	0,1,2,3,1	0,2,2,21,2	0,27,78,481,20	0,5,6,16,9	0,5,6,16,9	0,0,0,0,0	0,0,0,0,0	520.json	
1110	3	0.03471529856324196	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	1029.json	
1263	3	0.8785610795021057	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	6230.json	
272	27,27,27,26,23,23,17,9,12	0.006712249480187893,0.008850626647472382,0.008850626647472382,0.00901084952056408,0.07391192018985748,0.07716821879148483,0.18849101662635803,0.2867092192173004,0.5003973841667175	4,4,4,4,4,4,3,1,3	13,13,13,12,9,9,7,5,2	83.4206314086914,83.4206314086914,83.4206314086914,84.39356231689453,87.26986694335938,87.26986694335938,93.73247528076172,105.12883758544922,100.98283386230469	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,3,0,0,4,1,0,5,12	0,6,0,2,11,2,6,18,22	0,40,0,57,241,14,98,381,318	0,55,78,11,22,9,3,5,20	0,51,18,11,22,9,3,5,20	0,1,0,0,0,0,0,0,0	0,1,1,0,0,0,0,0,1	6892.json	
420	3	0.6511197090148926	1	1	131.28770446777344	0	0	0	0	0	0	0	0	0	5316.json	
355	12	0.03602181002497673	2	2	99.43125915527344	0	0	0	0	0	0	0	0	0	3779.json	
880	2	0.9345913529396057	1	0	140.82913208007812	0	0	0	0	0	0	0	0	0	295.json	
490	13	0.15055902302265167	5	1	98.29386138916016	0	0	0	0	0	0	0	0	0	5702.json	
602	3,3,3,3	0.28232288360595703,0.28232288360595703,0.28232288360595703,0.2837650179862976	1,1,1,1	0,0,0,0	131.03103637695312,131.03103637695312,131.03103637695312,131.03103637695312	0,0,0,0	0,99,99,182	0,0,0,3	0,0,0,6	0,0,0,19	0,44,85,97	0,6,22,89	0,0,0,0	0,0,0,0	5291.json	
407	3	0.6004365086555481	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	1245.json	
2699	18,18,18,14,14,14,14,13,13,13,13,13,12,12	0.029262924566864967,0.03081577643752098,0.026569081470370293,0.20645412802696228,0.18923042714595795,0.18923042714595795,0.18987128138542175,0.1924826055765152,0.1924826055765152,0.1924826055765152,0.19467607140541077,0.19467607140541077,0.19158391654491425,0.1349698007106781	3,3,3,2,2,2,2,2,2,2,2,2,2,2	9,9,9,7,7,7,7,8,8,8,8,8,7,7	90.9029769897461,90.93560791015625,90.93560791015625,96.48367309570312,96.37999725341797,96.37999725341797,96.37999725341797,97.88553619384766,97.88553619384766,97.88553619384766,97.88553619384766,97.88553619384766,99.64947509765625,99.46337890625	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,207,781,1068,1715,1741,2505	0,1,1,4,1,0,1,2,0,0,1,0,2,1	0,2,2,14,2,0,2,5,0,0,2,0,5,2	0,8,15,249,25,0,4,51,0,0,22,0,49,6	0,6,4,6,9,35,9,62,1476,2104,29,51,6,8	0,6,4,6,9,0,9,62,0,0,27,0,6,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0	1897.json	
3668	5,5,5,5,6,6,6,7	0.5482638478279114,0.5482638478279114,0.5482638478279114,0.5482638478279114,0.6450433731079102,0.6450433731079102,0.6450433731079102,0.43152663111686707	2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,2	117.85639953613281,117.85639953613281,117.85639953613281,117.85639953613281,114.7677230834961,114.7677230834961,114.7677230834961,111.53955078125	0,0,0,0,0,0,0,0	0,260,615,1091,1171,1176,1750,3227	0,0,0,0,3,0,0,3	0,0,0,0,5,0,0,5	0,0,0,0,14,0,0,98	0,567,815,13,5,1476,2104,26	0,0,0,1,5,0,0,26	0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0	4387.json	
2967	3,3,3,3	0.05921890586614609,0.05921890586614609,0.05921890586614609,0.05921890586614609	1,1,1,1	1,1,1,1	132.25152587890625,132.25152587890625,132.25152587890625,132.25152587890625	1,1,1,1	0,475,1049,1643	0,0,0,0	0,0,0,0	0,0,0,0	0,1476,2104,227	0,0,0,0	0,0,0,0	0,0,0,0	725.json	
2533	3,3,3	0.6207928657531738,0.6207928657531738,0.6207928657531738	1,1,1	1,1,1	132.79563903808594,132.79563903808594,132.79563903808594	1,1,1	0,41,615	0,0,0	0,0,0	0,0,0	0,1476,2104	0,0,0	0,0,0	0,0,0	1445.json	
3996	8,8,8,8,8,8,8,9,3	0.3106366991996765,0.3106366991996765,0.3106366991996765,0.3106366991996765,0.3106366991996765,0.44638508558273315,0.44638508558273315,0.4818611443042755,0.9116260409355164	2,2,2,2,2,2,2,2,1	4,4,4,4,4,3,3,3,1	107.00761413574219,107.00761413574219,107.00761413574219,107.00761413574219,107.00761413574219,107.25726318359375,107.25726318359375,105.2646255493164,131.75106811523438	0,0,0,0,0,0,0,0,0	0,588,943,1419,1504,1766,2078,2079,2512	0,0,0,0,0,1,0,2,3	0,0,0,0,0,2,0,3,6	0,0,0,0,0,10,0,7,187	0,567,815,74,1476,5,2104,20,94	0,0,0,0,0,5,0,20,90	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	3885.json	
