Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4820	29,29,29,33,25,25,25,25,25,25	0.0026892893947660923,0.002552639925852418,0.002703762613236904,0.003941424190998077,0.024702277034521103,0.0206160731613636,0.0206160731613636,0.0206160731613636,0.0206160731613636,0.0206160731613636	5,5,5,6,5,5,5,5,5,5	7,7,7,7,5,6,6,6,6,6	78.7086181640625,78.63567352294922,78.63567352294922,76.1258316040039,82.2485122680664,82.1278076171875,82.1278076171875,82.1278076171875,82.1278076171875,82.1278076171875	0,0,0,0,0,0,0,0,0,0	0,33,116,148,148,543,1035,1035,1167,1505	0,1,1,8,10,1,0,0,0,0	0,2,2,11,28,2,0,0,0,0	0,6,7,252,453,11,0,0,0,0	0,63,41,4,4,8,357,257,485,1024	0,63,41,4,4,8,1,0,0,0	0,0,0,0,0,0,0,0,0,0	0,1,1,1,0,0,0,0,1,0	204.json	
4820	27,27,27,27,27	0.0,0.0,0.0,0.0,0.0	11,11,11,11,11	0,0,0,0,0	79.15834045410156,79.15834045410156,79.15834045410156,79.15834045410156,79.15834045410156	0,0,0,0,0	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,357,257,485,1024	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	203.json	
2113	2	0.8130261898040771	1	0	140.82913208007812	0	0	0	0	0	0	0	0	0	3142.json	
1952	3	0.7687375545501709	1	2	129.93223571777344	0	0	0	0	0	0	0	0	0	190.json	
1804	3	0.5610734224319458	1	1	130.85629272460938	0	0	0	0	0	0	0	0	0	1612.json	
304	8	0.4037882089614868	2	2	108.34576416015625	0	0	0	0	0	0	0	0	0	2593.json	
2665	3,3	0.9294548034667969,0.9294548034667969	1,1	0,0	133.59722900390625,133.59722900390625	1,1	0,13	0,0	0,0	0,0	0,137	0,61	0,0	0,0	2031.json	
4410	4,5,5,5,5,5,4,4	0.4164547920227051,0.20386981964111328,0.20386981964111328,0.20386981964111328,0.20386981964111328,0.20386981964111328,0.5138189792633057,0.1492650955915451	2,2,2,2,2,2,2,2	2,4,4,4,4,4,2,4	121.74586486816406,117.23806762695312,117.23806762695312,117.23806762695312,117.23806762695312,117.23806762695312,122.05183410644531,120.85298919677734	0,0,0,0,0,0,0,0	0,1,625,625,757,1095,2297,2297	0,3,0,0,0,0,2,2	0,5,0,0,0,0,5,4	0,57,0,0,0,0,65,49	0,15,357,257,485,1024,94,3	0,15,1,0,0,0,94,3	0,0,0,0,0,0,0,0	0,0,0,0,1,0,1,0	2744.json	
4820	5,4,4	0.038108572363853455,0.016726048663258553,0.016726048663258553	1,1,1	2,2,2	119.94457244873047,123.55950164794922,123.55950164794922	0,0,0	0,189,1505	0,1,0	0,2,0	0,24,0	0,97,1024	0,97,0	0,0,0	0,0,0	4015.json	
2544	4	0.6207610368728638	1	1	124.1488037109375	0	0	0	0	0	0	0	0	0	2198.json	
3763	3,3	0.7596293091773987,0.7596293091773987	1,1	0,0	133.59722900390625,133.59722900390625	1,1	0,448	0,0	0,0	0,0	0,1024	0,0	0,0	0,0	3677.json	
4820	3,3,3,3,3	0.08023802191019058,0.08023802191019058,0.08023802191019058,0.08023802191019058,0.08023802191019058	1,1,1,1,1	2,2,2,2,2	131.43582153320312,131.43582153320312,131.43582153320312,131.43582153320312,131.43582153320312	1,1,1,1,1	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,357,257,485,1024	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	184.json	
1763	3	0.7991297841072083	1	1	129.34671020507812	1	0	0	0	0	0	0	0	0	275.json	
2732	7,7,3,3,3	0.16245116293430328,0.1619505137205124,0.4095599949359894,0.4074653387069702,0.4074653387069702	1,1,1,1,1	3,3,1,1,1	110.18888092041016,110.18888092041016,130.57513427734375,130.57513427734375,130.57513427734375	0,0,1,1,1	0,5,53,192,210	0,1,1,3,0	0,2,7,3,0	0,2,196,16,0	0,32,54,92,69	0,32,54,92,31	0,0,0,0,0	0,0,0,0,0	3447.json	
4820	1,1,1,1,1	0.9894610643386841,0.9894610643386841,0.9894610643386841,0.9894610643386841,0.9894610643386841	1,1,1,1,1	0,0,0,0,0	151.39474487304688,151.39474487304688,151.39474487304688,151.39474487304688,151.39474487304688	0,0,0,0,0	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,357,257,485,1024	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	3021.json	
616	3	9.508673683740199E-4	1	1	128.0337677001953	0	0	0	0	0	0	0	0	0	1917.json	
2495	3	0.22565536201000214	2	1	128.52134704589844	1	0	0	0	0	0	0	0	0	641.json	
1421	4	0.7308318018913269	1	2	125.02987670898438	0	0	0	0	0	0	0	0	0	1786.json	
4787	3,3,3	0.9853174090385437,0.9853174090385437,0.9696899652481079	1,1,1	0,0,0	132.61029052734375,132.61029052734375,131.1535186767578	0,0,0	0,1472,3138	0,0,1	0,0,2	0,0,3	0,1024,119	0,0,119	0,0,0	0,0,0	3729.json	
1731	4	0.0	1	2	117.7898941040039	0	0	0	0	0	0	0	0	0	2130.json	
1590	11,15,15,16	0.520389974117279,0.370644748210907,0.4089532792568207,0.3656472861766815	2,2,2,2	4,5,5,5	99.187744140625,93.97077178955078,93.97077178955078,92.8724594116211	0,0,0,0	0,69,980,1092	0,6,6,16	0,8,14,31	0,96,121,115	0,6,10,15	0,6,10,15	0,0,0,0	0,0,0,0	2398.json	
3471	9,9,9,10	0.010666515678167343,0.010666515678167343,0.010928178206086159,0.0035248463973402977	3,3,3,3	6,6,6,10	103.49201202392578,103.49201202392578,103.49201202392578,100.63441467285156	0,0,0,0	0,156,1034,1563	0,0,1,5	0,0,2,9	0,0,7,179	0,1024,9,7	0,0,9,7	0,0,0,0	0,0,0,0	516.json	
2755	4,4	0.9959464073181152,0.9959464073181152	1,1	0,0	127.42622375488281,127.42622375488281	0,0	0,103	0,0	0,0	0,0	0,137	0,61	0,0	0,0	2216.json	
3862	5,5,5,5,5,5	0.5039969086647034,0.5039969086647034,0.5039969086647034,0.521026074886322,0.521026074886322,0.521026074886322	1,1,1,1,1,1	1,1,1,1,1,1	118.00186920166016,118.00186920166016,118.00186920166016,118.00186920166016,118.00186920166016,118.00186920166016	0,0,0,0,0,0	0,78,78,91,209,547	0,0,0,5,0,0	0,0,0,10,0,0	0,0,0,25,0,0	0,357,257,42,485,1024	0,1,0,29,0,0	0,0,0,0,0,0	0,0,0,0,1,0	252.json	
2113	3	0.45333364605903625	1	1	131.60296630859375	0	0	0	0	0	0	0	0	0	3126.json	
