Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
5193	8,8,8,8,8,8,8,7,7	0.6523345708847046,0.5909155607223511,0.5909155607223511,0.5909155607223511,0.5909155607223511,0.5909155607223511,0.5909155607223511,0.9028760194778442,0.9028760194778442	1,1,1,1,1,1,1,1,1	3,4,4,4,4,4,4,4,4	108.99722290039062,108.08014678955078,108.08014678955078,108.08014678955078,108.08014678955078,108.08014678955078,108.08014678955078,110.79603576660156,110.79603576660156	0,0,0,0,0,0,0,0,0	0,43,201,354,354,383,750,1713,1857	0,1,0,0,0,0,0,1,0	0,2,0,0,0,0,0,3,0	0,13,0,0,0,0,0,65,0	0,1,491,3537,3537,429,4202,33,22	0,1,0,0,0,4,0,33,11	0,0,0,0,0,0,0,0,0	0,1,0,0,1,0,0,0,1	3278.json	
3157	5	0.09034845232963562	1	5	119.94457244873047	0	0	0	0	0	0	0	0	0	6012.json	
2913	11,13,15	0.003591657616198063,0.001950998674146831,0.0018079228466376662	2,2,2	7,8,8	102.121826171875,98.52656555175781,96.20833587646484	0,0,0	0,317,584	0,4,0	0,6,0	0,104,6	0,7,343	0,7,0	0,0,0	0,0,0	8285.json	
1334	14	0.03239903971552849	3	7	98.64060974121094	0	0	0	0	0	0	0	0	0	8272.json	
5234	8,8,8,8,8,8,8,8,8,8	0.4901098608970642,0.5062596797943115,0.5062596797943115,0.5062596797943115,0.5062596797943115,0.5062596797943115,0.4198777973651886,0.5014929175376892,0.42558473348617554,0.5073390007019043	2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1	110.23391723632812,109.82990264892578,109.82990264892578,109.82990264892578,109.82990264892578,109.82990264892578,109.69482421875,109.82990264892578,109.07556915283203,109.43476867675781	0,0,0,0,0,0,0,0,0,0	0,0,395,395,424,791,829,829,829,1786	0,1,0,0,0,0,1,1,1,0	0,2,0,0,0,0,2,2,2,0	0,11,0,0,0,0,4,3,44,3	0,10,3537,3537,47,4202,191,5,13,57	0,10,0,0,0,0,191,5,13,0	0,0,0,0,0,0,0,1,0,0	0,1,0,1,0,0,0,1,0,0	8057.json	
5465	4,4,4,4,4,4,4,4,4	0.7672712206840515,0.7672712206840515,0.7672712206840515,0.7672712206840515,0.7672712206840515,0.7672712206840515,0.7672712206840515,0.7672712206840515,0.8896974921226501	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	126.0733642578125,126.0733642578125,126.0733642578125,126.0733642578125,126.0733642578125,126.0733642578125,126.0733642578125,126.0733642578125,126.94251251220703	1,1,1,1,1,1,1,1,1	0,473,626,626,631,655,723,1022,1060	0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,0,5	0,508,3537,3537,578,604,3,4202,191	0,0,0,0,0,93,1,0,191	0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0	1300.json	
3754	4,4	0.698833167552948,0.698833167552948	1,1	1,1	126.19583892822266,126.19583892822266	0,0	0,301	0,0	0,0	0,0	0,3504	0,0	0,0	0,0	3619.json	
3050	7	0.4319116473197937	2	1	115.85657501220703	0	0	0	0	0	0	0	0	0	2005.json	
5342	7,7,7,7,7,7,10,10,10,12,13,7,7	0.9550933837890625,0.9550933837890625,0.9550933837890625,0.9550933837890625,0.9550933837890625,0.9550933837890625,0.21674291789531708,0.21674291789531708,0.16305747628211975,0.15059377253055573,0.1438932567834854,0.3083314895629883,0.3083314895629883	1,1,1,1,1,1,2,2,2,2,2,1,1	2,2,2,2,2,2,5,5,5,5,5,2,2	112.55101776123047,112.55101776123047,112.55101776123047,112.55101776123047,112.55101776123047,112.55101776123047,102.06786346435547,102.06786346435547,101.7938461303711,98.77564239501953,97.47895050048828,111.70317840576172,111.70317840576172	0,0,0,0,0,0,0,0,0,0,0,0,0	0,35,350,414,503,503,519,532,548,618,899,914,1888	0,0,0,0,0,0,4,0,1,2,0,3,0	0,0,0,0,0,0,5,0,2,2,0,14,0	0,0,0,0,0,0,203,0,16,12,9,254,0	0,13,491,78,3537,3537,2,2462,2,22,4202,10,3504	0,2,0,0,0,0,2,418,2,22,0,10,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0	6857.json	
5172	4,4,4,4,4,4,4,4	0.4975581467151642,0.4975581467151642,0.4975581467151642,0.4975581467151642,0.4975581467151642,0.4975581467151642,0.3542054295539856,0.36790189146995544	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	125.64796447753906,125.64796447753906,125.64796447753906,125.64796447753906,125.64796447753906,125.64796447753906,124.48601531982422,124.1749038696289	0,0,0,0,0,0,0,0	0,180,333,333,362,729,757,1746	0,0,0,0,0,0,1,1	0,0,0,0,0,0,2,2	0,0,0,0,0,0,3,6	0,491,3537,3537,429,4202,12,259	0,0,0,0,4,0,12,259	0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0	10355.json	
5604	8,9,8,10,7,7,7,7,7,7,12,12,12,12,12,16,7	0.5551736950874329,0.670856773853302,0.41842734813690186,0.06722782552242279,0.6227800250053406,0.18353496491909027,0.18353496491909027,0.18353496491909027,0.18353496491909027,0.18353496491909027,0.01624934747815132,0.016809701919555664,0.016809701919555664,0.016809701919555664,0.01713995262980461,0.009511438198387623,0.17121951282024384	2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,3,1	1,2,2,4,3,3,3,3,3,3,6,6,6,6,6,6,3	111.6478500366211,108.4623031616211,112.28962707519531,106.20758819580078,112.83784484863281,112.69537353515625,112.69537353515625,112.69537353515625,112.69537353515625,112.69537353515625,100.43907928466797,100.60417175292969,100.60417175292969,100.60417175292969,100.46887969970703,94.50517272949219,113.06318664550781	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,5,47,48,612,765,765,794,1143,1158,1161,1865,2129,2725,3696	0,1,3,4,6,1,0,0,0,0,10,1,0,0,1,5,5	0,1,7,6,13,4,0,0,0,0,15,2,0,0,2,6,19	0,43,89,126,123,103,0,0,0,0,166,14,0,0,6,117,280	0,1,11,3,19,17,2043,3537,3537,2462,1,254,4202,62,388,9,11	0,1,11,2,19,17,0,0,0,418,1,254,0,0,388,9,11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0	9914.json	
2501	4,4	0.8140153288841248,0.8140153288841248	1,1	0,0	128.936767578125,128.936767578125	1,1	0,172	0,0	0,0	0,0	0,343	0,0	0,0	0,0	8162.json	
5342	4,4,4,4,4,4,4	0.6033156514167786,0.6033156514167786,0.6033156514167786,0.6033156514167786,0.6033156514167786,0.42044833302497864,0.42044833302497864	1,1,1,1,1,1,1	0,0,0,0,0,1,1	128.936767578125,128.936767578125,128.936767578125,128.936767578125,128.936767578125,127.42622375488281,127.42622375488281	1,1,1,1,1,0,0	0,350,503,503,508,532,899	0,0,0,0,0,2,0	0,0,0,0,0,4,0	0,0,0,0,0,31,0	0,508,3537,3537,578,604,4202	0,0,0,0,0,93,0	0,0,0,0,0,0,0	0,0,0,1,0,0,0	512.json	
5268	4,4,4,4,4,4,4	0.9851277470588684,0.9851277470588684,0.9851277470588684,0.9851277470588684,0.9851277470588684,0.9851277470588684,0.9851277470588684	1,1,1,1,1,1,1	1,1,1,1,1,1,1	127.94984436035156,127.94984436035156,127.94984436035156,127.94984436035156,127.94984436035156,127.94984436035156,127.94984436035156	0,0,0,0,0,0,0	0,276,429,429,458,825,1815	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,2043,3537,3537,2462,4202,3504	0,0,0,0,418,0,0	0,0,0,0,0,0,0	0,0,0,1,0,0,0	3406.json	
3584	3,3,3	0.810197114944458,0.813481330871582,0.813481330871582	1,1,1	0,0,0	132.4454345703125,131.9385528564453,131.9385528564453	0,0,0	0,94,130	0,1,0	0,2,0	0,6,0	0,151,3504	0,51,0	0,0,0	0,1,0	1824.json	
5191	22,30,30,30,30,30,30,30,30,30,29,29	0.010512199252843857,0.008555601350963116,0.008555601350963116,0.008555601350963116,0.008555601350963116,0.008555601350963116,0.00560138700529933,0.00560138700529933,0.003951832186430693,0.003951832186430693,0.006856055930256844,0.006898742634803057	7,7,7,7,7,7,7,7,7,7,7,7	9,9,9,9,9,9,9,9,9,9,6,6	85.15331268310547,79.9675521850586,79.9675521850586,79.9675521850586,79.9675521850586,79.9675521850586,79.9675521850586,79.9675521850586,79.63238525390625,79.63238525390625,81.17526245117188,81.10144805908203	0,0,0,0,0,0,0,0,0,0,0,0	0,2,199,352,352,381,569,748,749,1452,1705,1716	0,8,0,0,0,0,5,0,3,0,2,1	0,8,0,0,0,0,12,0,6,0,5,2	0,38,0,0,0,0,40,0,23,0,69,6	0,18,2043,3537,3537,2462,8,4202,79,285,57,388	0,18,0,0,0,418,8,0,79,15,57,388	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0	9262.json	
3760	7,7,7	0.715374767780304,0.715374767780304,0.6861932873725891	1,1,1	2,2,2	114.78669738769531,114.78669738769531,114.78669738769531	0,0,0	0,307,3156	0,0,2	0,0,4	0,0,13	0,3504,25	0,0,25	0,0,0	0,0,0	3914.json	
2273	19	0.4791010320186615	3	4	92.69670867919922	0	0	0	0	0	0	0	0	0	7854.json	
