Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
836	6,4	0.10980347543954849,0.8713358044624329	1,1	3,1	116.80848693847656,128.5205535888672	0,0	0,472	0,4	0,10	0,182	0,41	0,41	0,0	0,1	2149.json	
2118	3,3,3,3,8,5,5	0.9914961457252502,0.9914961457252502,0.9914961457252502,0.9923739433288574,0.04434468224644661,0.031803421676158905,0.031803421676158905	1,1,1,1,2,1,1	0,0,0,0,2,2,2	132.61029052734375,132.61029052734375,132.61029052734375,134.26058959960938,110.46502685546875,120.237548828125,120.237548828125	0,0,0,0,0,0,0	0,0,3,4,4,479,1487	0,0,0,1,6,2,0	0,0,0,3,8,7,0	0,0,0,28,123,77,0	0,186,197,46,52,102,128	0,0,26,25,50,82,73	0,0,0,0,0,0,0	0,0,0,1,0,0,1	10848.json	
3437	12,13	0.24312962591648102,0.45459893345832825	4,4	5,6	99.70265197753906,98.24837493896484	0,0	0,3422	0,3	0,4	0,72	0,3	0,3	0,0	0,1	10608.json	
3437	4	0.47998180985450745	1	0	127.42622375488281	1	0	0	0	0	0	0	0	0	10100.json	
1534	3,3	0.8898003101348877,0.8955293893814087	1,1	0,0	134.26058959960938,134.26058959960938	0,0	0,73	0,1	0,2	0,5	0,2	0,2	0,0	0,0	2017.json	
166	4	0.588787853717804	1	1	127.42622375488281	1	0	0	0	0	0	0	0	0	4185.json	
174	5	0.9219346046447754	1	0	119.0662612915039	0	0	0	0	0	0	0	0	0	7906.json	
3437	4,4,4,4,4,4,4	0.5469957590103149,0.5469957590103149,0.8378171324729919,0.7696847915649414,0.845501184463501,0.7285842299461365,0.7137977480888367	1,1,1,1,1,1,1	2,2,0,0,0,0,0	125.91468811035156,125.91468811035156,128.936767578125,128.936767578125,128.936767578125,128.936767578125,128.936767578125	1,1,1,1,1,1,1	0,568,574,1052,1092,2031,2052	0,0,1,1,1,2,4	0,0,2,2,2,4,8	0,0,42,4,9,11,16	0,19,4,6,95,30,23	0,11,4,6,89,30,6	0,0,0,0,0,0,0	0,0,0,1,0,0,0	1085.json	
3437	4	0.8352935314178467	1	0	128.936767578125	0	0	0	0	0	0	0	0	0	6514.json	
1230	26,28	0.05002490058541298,0.04238677769899368	4,5	10,11	83.31897735595703,81.518310546875	0,0	0,26	0,5	0,8	0,73	0,9	0,9	0,0	0,0	10456.json	
633	11,4	0.20460623502731323,0.08752503991127014	2,1	2,1	103.57823181152344,124.6862564086914	0,0	0,19	0,4	0,15	0,297	0,3	0,3	0,0	0,1	11635.json	
3437	4	0.9329546689987183	1	1	124.91740417480469	0	0	0	0	0	0	0	0	0	10667.json	
3437	4,4	0.933293342590332,0.933293342590332	1,1	0,0	128.936767578125,128.936767578125	0,0	0,1216	0,0	0,0	0,0	0,129	0,16	0,0	0,0	6090.json	
3181	4,4,4	0.5913557410240173,0.601779043674469,0.4564443528652191	1,1,1	0,0,1	127.27810668945312,127.27810668945312,125.67974090576172	1,1,1	0,25,26	0,1,1	0,2,2	0,1,30	0,30,21	0,30,21	0,0,0	0,0,0	6166.json	
1468	5,5,4	0.61447674036026,0.47935038805007935,0.3727641999721527	1,1,1	1,1,1	120.78128814697266,120.2636947631836,124.71717071533203	0,0,0	0,179,182	0,1,1	0,2,3	0,6,28	0,83,81	0,83,81	0,0,0	0,0,0	1498.json	
3437	5,14	0.09027932584285736,0.13383853435516357	1,4	1,6	118.44156646728516,96.08991241455078	0,0	0,1706	0,12	0,12	0,362	0,1	0,1	0,0	0,0	341.json	
1923	15	0.03363160416483879	2	4	96.16236877441406	0	0	0	0	0	0	0	0	0	3458.json	
3437	4	0.6632699966430664	1	1	128.13519287109375	1	0	0	0	0	0	0	0	0	7987.json	
859	4,4	0.022708294913172722,0.022708294913172722	1,1	0,0	128.936767578125,128.936767578125	1,1	0,34	0,0	0,0	0,0	0,209	0,53	0,1	0,1	1418.json	
2204	4	0.7332093715667725	1	1	126.94251251220703	0	0	0	0	0	0	0	0	0	3842.json	
3437	4	0.5093148350715637	1	0	126.4930648803711	1	0	0	0	0	0	0	0	0	10140.json	
2246	3	0.9926356673240662	1	0	134.26058959960938	0	0	0	0	0	0	0	0	0	11669.json	
3312	4,4,4,5	1.5957940195221454E-4,1.666415628278628E-4,0.019638756290078163,0.02538120374083519	1,1,1,2	2,2,1,2	122.4349365234375,122.4349365234375,123.8484878540039,118.43477630615234	0,0,0,0	0,8,274,2250	0,1,2,2	0,2,4,3	0,1,36,42	0,30,36,11	0,30,36,11	0,0,0,0	0,0,1,0	4446.json	
3312	39,62,62,62,64,64,56,56,57,62,56	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	12,17,17,17,17,17,9,9,9,10,9	28,33,35,35,34,34,30,30,28,31,27	69.66577911376953,59.72288131713867,59.54670715332031,59.54670715332031,58.770633697509766,58.770633697509766,64.24262237548828,64.24262237548828,64.18953704833984,62.102054595947266,64.65023803710938	0,0,0,0,0,0,0,0,0,0,0	0,27,96,392,1018,1181,1376,1824,2256,2275,2276	0,24,1,2,7,1,4,1,3,7,1	0,25,2,4,12,2,17,2,5,9,8	0,502,63,14,176,47,505,6,68,209,232	0,19,1,1,34,25,6,14,1,1,1	0,19,1,1,34,25,6,14,1,1,1	0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,1,1,0	8464.json	
1983	9,9	0.7420098185539246,0.7528795003890991	3,3	2,2	107.81468200683594,107.81468200683594	0,0	0,3	0,1	0,2	0,7	0,28	0,7	0,0	0,0	9555.json	
