Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
938	7,7,7,4	0.0547037273645401,0.22533018887043,0.2731596827507019,0.27828845381736755	1,1,1,1	5,1,1,2	109.97083282470703,110.2835922241211,110.2835922241211,123.85247039794922	0,0,0,0	0,258,259,406	0,4,1,1	0,8,2,5	0,68,7,156	0,16,130,9	0,16,127,9	0,0,0,0	0,0,1,0	1306.json	
791	3,3,3	0.7340269088745117,0.852753221988678,0.8450840711593628	1,1,1	1,0,0	130.85629272460938,133.59722900390625,133.59722900390625	0,1,1	0,145,262	0,2,1	0,4,2	0,32,9	0,520,60	0,392,50	0,0,0	0,0,0	2691.json	
92	4	0.7748292684555054	1	1	127.09062194824219	0	0	0	0	0	0	0	0	0	142.json	
578	3,3,3	0.014147606678307056,0.014147606678307056,0.3167349398136139	1,1,1	2,2,2	127.59099578857422,127.59099578857422,128.41912841796875	0,0,0	0,8,367	0,0,3	0,0,6	0,0,99	0,22,165	0,4,163	0,0,0	0,1,0	1545.json	
1011	5,7,6,6,6,6	0.09054733067750931,0.04150323569774628,0.03425697982311249,0.020655976608395576,0.024813050404191017,0.024813050404191017	1,2,2,2,2,2	4,5,4,5,4,4	118.58592224121094,111.3536376953125,114.28445434570312,113.11126708984375,114.28445434570312,114.28445434570312	0,0,0,0,0,0	0,3,365,454,454,598	0,4,0,1,1,0	0,6,1,2,2,0	0,72,25,59,2,0	0,122,520,6,7,114	0,103,392,6,7,91	0,1,0,0,0,0	0,1,0,0,1,0	2788.json	
849	8,8,8,7,7	4.5549854985438287E-4,0.07860508561134338,0.017953990027308464,0.025218650698661804,0.0011837506899610162	2,2,2,2,2	7,4,7,7,6	105.9181900024414,107.46741485595703,105.47885131835938,108.36378479003906,108.80348205566406	0,0,0,0,0	0,80,120,195,211	0,3,2,4,4	0,6,4,9,8	0,166,97,112,148	0,121,3,30,234	0,121,3,30,204	0,0,0,0,0	0,0,0,0,0	3354.json	
399	7,3	0.22975754737854004,0.5281800627708435	2,1	2,0	114.55669403076172,133.59722900390625	0,0	0,0	0,1	0,6	0,123	0,14	0,14	0,0	0,0	2408.json	
843	3,6	0.05779532343149185,0.2467062771320343	1,3	5,4	127.02415466308594,113.45609283447266	0,0	0,753	0,6	0,7	0,315	0,4	0,4	0,0	0,0	2649.json	
527	3,3	0.11211127042770386,0.11211127042770386	1,1	2,2	129.34671020507812,129.34671020507812	0,0	0,8	0,0	0,0	0,0	0,31	0,3	0,0	0,0	3675.json	
197	3	0.005656390450894833	1	1	127.51214599609375	0	0	0	0	0	0	0	0	0	3753.json	
843	5	0.4657820761203766	1	3	119.84819793701172	0	0	0	0	0	0	0	0	0	823.json	
385	4,5,6	0.005363320466130972,0.011064175516366959,0.006160194519907236	1,1,1	2,2,2	120.18356323242188,116.56864166259766,113.34126281738281	0,0,0	0,161,171	0,2,2	0,3,3	0,62,22	0,28,12	0,28,12	0,0,1	0,0,1	5614.json	
1360	3,3,3	0.5436930060386658,0.5436930060386658,0.5697818994522095	1,1,1	1,1,1	129.47398376464844,129.47398376464844,129.47398376464844	0,0,0	0,58,297	0,0,3	0,0,6	0,0,18	0,48,668	0,33,126	0,0,0	0,0,0	2428.json	
646	3,3	0.8980745673179626,0.9034202098846436	1,1	0,0	132.9956512451172,132.9956512451172	0,0	0,2	0,1	0,2	0,5	0,50	0,50	0,0	0,0	856.json	
791	3	0.849617063999176	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	3101.json	
681	3	0.06955536454916	1	1	129.57785034179688	0	0	0	0	0	0	0	0	0	1508.json	
