Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1671	20	0.008859480731189251	5	13	85.74301147460938	0	0	0	0	0	0	0	0	0	2676.json	
2858	3,3	0.02172558568418026,0.02172558568418026	1,1	1,1	128.3351287841797,128.3351287841797	0,0	0,2	0,3	0,3	0,0	0,14	0,14	0,0	0,0	2817.json	
3137	2,2,2,2,2,2	0.07136297225952148,0.07136297225952148,0.07136297225952148,0.07136297225952148,0.9430805444717407,0.9232563972473145	1,1,1,1,1,1	0,0,0,0,0,0	142.4026641845703,142.4026641845703,142.4026641845703,142.4026641845703,139.56419372558594,140.82913208007812	0,0,0,0,0,0	0,134,139,189,231,3110	0,0,0,0,2,1	0,0,0,0,4,2	0,0,0,0,44,19	0,18,4,4,17,101	0,14,0,0,17,101	0,0,0,0,0,0	0,1,0,0,0,0	3012.json	
2218	18,18,18	0.057067226618528366,0.033330753445625305,0.02980816550552845	6,6,6	10,9,9	89.52729034423828,89.49649810791016,89.49649810791016	0,0,0	0,25,25	0,2,2	0,4,4	0,42,22	0,4,3	0,4,3	0,0,0	0,0,0	1949.json	
3710	16,3	0.2812351882457733,0.6257203221321106	4,1	6,0	94.05630493164062,132.25152587890625	0,1	0,163	0,1	0,18	0,664	0,29	0,29	0,0	0,1	66.json	
3710	2,2	0.9492385983467102,0.9405005574226379	1,1	0,0	139.56419372558594,140.82913208007812	0,0	0,3683	0,1	0,2	0,19	0,101	0,101	0,0	0,0	2953.json	
1821	3	0.9416095018386841	1	0	132.9956512451172	1	0	0	0	0	0	0	0	0	270.json	
2690	3	0.7301969528198242	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	1547.json	
3710	3	0.6397635340690613	1	1	132.79563903808594	0	0	0	0	0	0	0	0	0	2253.json	
2606	3	0.3557947874069214	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	2930.json	
