Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1912	4,4,4	0.650191068649292,0.650191068649292,0.650191068649292	1,1,1	1,1,1	125.27178192138672,125.27178192138672,125.27178192138672	0,0,0	0,62,747	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	1770.json	
1121	4	0.9260089993476868	1	2	127.59107971191406	0	0	0	0	0	0	0	0	0	3843.json	
2081	8,8,8	0.6753392219543457,0.6753392219543457,0.6753392219543457	1,1,1	4,4,4	110.82112884521484,110.82112884521484,110.82112884521484	0,0,0	0,231,916	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	1760.json	
2410	3,3,3,3	0.767779529094696,0.767779529094696,0.767779529094696,0.767779529094696	1,1,1,1	0,0,0,0	131.9385528564453,131.9385528564453,131.9385528564453,131.9385528564453	1,1,1,1	0,329,560,1245	0,0,0,0	0,0,0,0	0,0,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	2717.json	
386	15,16,14	0.0032359997276216745,5.803250824101269E-4,3.5452345036901534E-4	4,4,3	0,4,5	92.7750473022461,90.2112808227539,93.10935974121094	0,0,0	0,143,144	0,12,2	0,23,5	0,325,118	0,2,4	0,2,4	0,0,0	0,0,0	2612.json	
2081	3,3,3	0.7533662915229797,0.7533662915229797,0.7533662915229797	1,1,1	0,0,0	132.4454345703125,132.4454345703125,132.4454345703125	1,1,1	0,231,916	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	755.json	
1659	8,7,7,7	0.4810428321361542,0.6533881425857544,0.6533881425857544,0.7920681238174438	2,2,2,3	3,2,2,1	109.88978576660156,114.26665496826172,114.26665496826172,113.31827545166016	0,0,0,0	0,130,494,1342	0,3,0,3	0,7,0,6	0,88,0,68	0,48,2476,2	0,48,137,2	0,0,0,0	0,0,0,0	2530.json	
2081	3,3,3	0.7067309021949768,0.7067309021949768,0.7067309021949768	1,1,1	0,0,0	132.4454345703125,132.4454345703125,132.4454345703125	1,1,1	0,231,916	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	902.json	
2081	15,15,15,16,18,21	4.0452758548781276E-4,4.0452758548781276E-4,4.0452758548781276E-4,1.235997478943318E-4,0.0,0.0	1,1,1,1,1,2	12,12,12,14,15,16	93.31108093261719,93.31108093261719,93.31108093261719,91.74116516113281,89.1034927368164,85.79120635986328	0,0,0,0,0,0	0,231,916,1275,1461,1772	0,0,0,1,2,3	0,0,0,1,2,3	0,0,0,89,153,100	0,1916,2476,23,26,18	0,51,137,23,26,18	0,0,0,0,0,0	0,0,0,0,0,0	2082.json	
792	26,27,14,3	0.002173904562368989,0.0014649982331320643,0.025011643767356873,0.8181379437446594	5,5,2,1	11,12,9,1	83.20100402832031,82.21439361572266,97.03886413574219,132.61029052734375	0,0,0,0	0,54,315,329	0,2,4,3	0,2,24,19	0,151,1016,783	0,13,4,7	0,13,4,7	0,0,0,0	0,1,0,0	3318.json	
261	13,11,10	3.7457270082086325E-4,0.0059351627714931965,0.044356320053339005	6,4,2	4,2,1	94.2179946899414,99.13040924072266,102.96448516845703	0,0,0	0,16,19	0,0,1	0,2,3	0,182,127	0,5,11	0,5,11	0,0,0	0,0,0	3260.json	
1850	5,5	0.13474170863628387,0.13474170863628387	1,1	1,1	119.1451187133789,119.1451187133789	0,0	0,684	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	1027.json	
1787	7,7	0.9323906302452087,0.9323906302452087	2,2	1,1	111.72637939453125,111.72637939453125	0,0	0,621	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	1238.json	
1121	10	0.19790080189704895	1	5	103.54776763916016	0	0	0	0	0	0	0	0	0	3850.json	
1787	6,6	0.2869185209274292,0.2869185209274292	2,2	0,0	116.7609634399414,116.7609634399414	0,0	0,621	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	1274.json	
3006	28,31,31,13,13,13,10,10,10,10,10	0.0013367481296882033,0.001373673789203167,0.0014098212122917175,0.1890706866979599,0.19012759625911713,0.19012759625911713,0.26381587982177734,0.7209882736206055,0.7209882736206055,0.7209882736206055,0.7209882736206055	5,6,6,4,4,4,3,3,3,3,3	11,12,12,7,7,7,4,4,4,4,4	80.6511459350586,78.35323333740234,78.35323333740234,97.14469909667969,97.14469909667969,97.14469909667969,104.24241638183594,104.10063934326172,104.10063934326172,104.10063934326172,104.10063934326172	0,0,0,0,0,0,0,0,0,0,0	0,2,14,35,55,58,78,78,925,1156,1841	0,6,2,1,1,0,1,3,0,0,0	0,8,4,22,2,0,6,4,0,0,0	0,185,28,807,7,0,236,158,0,0,0	0,2,14,17,11,237,6,2,1631,1916,2476	0,2,9,17,11,46,6,2,1328,51,137	0,0,0,0,0,0,0,0,0,0,0	0,1,1,0,1,1,0,0,0,0,0	178.json	
2255	3,3,3,3	0.8957158327102661,0.8957158327102661,0.8957158327102661,0.8957158327102661	1,1,1,1	0,0,0,0	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	1,1,1,1	0,174,405,1090	0,0,0,0	0,0,0,0	0,0,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	470.json	
114	18	0.0018008557381108403	3	6	89.60932922363281	0	0	0	0	0	0	0	0	0	1883.json	
1943	3	0.9157993197441101	1	0	132.086669921875	1	0	0	0	0	0	0	0	0	3643.json	
1326	4,4	0.04597447067499161,0.04597447067499161	1,1	0,0	125.64796447753906,125.64796447753906	0,0	0,161	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	31.json	
1165	3	0.8620779514312744	1	0	130.70933532714844	0	0	0	0	0	0	0	0	0	672.json	
114	4	8.452089969068766E-4	1	1	122.20084381103516	0	0	0	0	0	0	0	0	0	1918.json	
1697	32,32	7.925144745968282E-4,7.925144745968282E-4	8,8	7,7	77.81201171875,77.81201171875	0,0	0,532	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	1663.json	
2081	3,3,3	0.3465530276298523,0.3465530276298523,0.3465530276298523	1,1,1	2,2,2	129.81976318359375,129.81976318359375,129.81976318359375	0,0,0	0,231,916	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	1701.json	
2479	3,6,6	0.10535990446805954,0.2986241281032562,0.2986241281032562	1,1,1	1,1,1	130.45266723632812,119.22368621826172,119.22368621826172	0,0,0	0,629,1313	0,0,0	0,0,0	0,121,0	0,1916,2476	0,51,137	0,0,0	0,0,0	2104.json	
2081	6,6,6	0.5314059853553772,0.5314059853553772,0.5314059853553772	2,2,2	2,2,2	115.48116302490234,115.48116302490234,115.48116302490234	0,0,0	0,231,916	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	751.json	
900	3	0.6850684881210327	1	0	132.4454345703125	1	0	0	0	0	0	0	0	0	2340.json	
1045	6	0.1584039032459259	2	4	113.67094421386719	0	0	0	0	0	0	0	0	0	381.json	
2928	6,12,16,16,16	0.21640820801258087,0.09098290652036667,0.10276897996664047,0.10276897996664047,0.10276897996664047	2,3,4,4,4	4,7,8,8,8	114.61321258544922,99.53060150146484,93.64928436279297,93.64928436279297,93.64928436279297	0,0,0,0,0	0,264,846,1078,1762	0,12,17,0,0	0,16,28,0,0	0,407,223,0,0	0,381,1631,1916,2476	0,327,1328,51,137	0,0,0,0,0	0,0,0,0,0	179.json	
2045	10,10,10,10	0.2757769525051117,0.2757769525051117,0.2757769525051117,0.17569208145141602	1,1,1,1	3,3,3,3	106.17271423339844,106.17271423339844,106.17271423339844,105.86206817626953	0,0,0,0	0,195,880,1769	0,0,0,1	0,0,0,2	0,0,0,10	0,1916,2476,12	0,51,137,12	0,0,0,0	0,0,0,0	1644.json	
2081	4,4,4	0.10441641509532928,0.10441641509532928,0.10441641509532928	1,1,1	4,4,4	122.36370849609375,122.36370849609375,122.36370849609375	0,0,0	0,231,916	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	1570.json	
2081	5,5,5	0.34621477127075195,0.34621477127075195,0.34621477127075195	1,1,1	0,0,0	121.30247497558594,121.30247497558594,121.30247497558594	0,0,0	0,231,916	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	822.json	
1121	3	0.9408955574035645	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	3831.json	
1787	6,6	0.1923229843378067,0.1923229843378067	2,2	2,2	116.13532257080078,116.13532257080078	0,0	0,621	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	1209.json	
900	3	0.6666509509086609	1	1	130.99049377441406	0	0	0	0	0	0	0	0	0	197.json	
3026	3,3,3,3,3,3	0.5141504406929016,0.5141504406929016,0.5141504406929016,0.640230119228363,0.640230119228363,0.640230119228363	1,1,1,1,1,1	0,0,0,0,0,0	131.28770446777344,131.28770446777344,131.28770446777344,130.85629272460938,130.85629272460938,130.85629272460938	1,1,1,1,1,1	0,34,78,945,1176,1861	0,0,0,2,0,0	0,0,0,4,0,0	0,0,0,18,0,0	0,14,237,1631,1916,2476	0,9,46,1328,51,137	0,0,0,0,0,0	0,1,1,0,0,0	3543.json	
