Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3914	9,9,9,9,9,10,10,10,11,11,14,15,14,16,16,16,17,17,16,16,16,17,17,17,17,17	0.0068008131347596645,0.006912585347890854,0.006995655130594969,0.0069200508296489716,0.00825487170368433,0.011343385092914104,0.015373758040368557,0.013145818375051022,0.008376754820346832,0.008274367079138756,2.835379564203322E-4,0.0010782722383737564,2.835379564203322E-4,5.900437827222049E-4,5.793320597149432E-4,6.244721589609981E-4,2.683890925254673E-4,2.696365991141647E-4,0.002680055797100067,0.002701882040128112,0.002680055797100067,5.950652994215488E-4,5.950652994215488E-4,5.70863310713321E-4,5.70863310713321E-4,6.271296297200024E-4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	109.83192443847656,109.83192443847656,110.1094970703125,110.1094970703125,110.1094970703125,107.92231750488281,107.92231750488281,107.92231750488281,105.93859100341797,105.93859100341797,100.89960479736328,98.73262786865234,100.89960479736328,97.40079498291016,97.78347778320312,97.78347778320312,96.51504516601562,96.51504516601562,97.78347778320312,97.78347778320312,97.78347778320312,96.51504516601562,96.51504516601562,96.3266372680664,96.3266372680664,96.3266372680664	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,14,29,69,69,234,272,330,442,486,491,491,491,501,505,990,990,1065,1582,1582,2196,2776,3115,3146,3179	0,2,1,2,5,5,1,2,2,2,4,6,5,6,1,2,1,1,1,1,1,1,0,2,0,1	0,4,2,4,10,9,2,4,3,4,5,11,11,10,2,4,1,2,3,2,2,1,0,4,0,2	0,7,7,6,19,27,26,14,91,4,219,162,162,155,11,41,89,4,154,4,4,122,0,26,0,20	0,4,20,5,12,14,4,2,3,1,1,12,9,5,14,4,2,1,1,31,22,1,1138,135,77,31	0,4,20,5,12,14,4,2,3,1,1,6,3,5,14,4,2,1,1,30,22,1,0,135,0,31	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1	1030.json	
799	3,3	0.2978895604610443,0.3024226129055023	1,1	1,1	130.45266723632812,130.07347106933594	0,0	0,1	0,1	0,2	0,7	0,7	0,7	0,1	0,1	1022.json	
692	30,12	0.0,0.01069973036646843	7,2	14,6	77.2049789428711,99.03899383544922	0,0	0,2	0,11	0,37	0,918	0,11	0,11	0,0	0,0	305.json	
3580	3,6,6,3,3,3,3,3,3	0.31321072578430176,0.5487585663795471,0.4021397531032562,0.548882007598877,0.6314959526062012,0.6232056021690369,0.6232056021690369,0.6232056021690369,0.6232056021690369	1,2,2,1,1,1,1,1,1	3,7,7,2,2,2,2,2,2	129.2378692626953,113.99331665039062,113.99331665039062,129.2378692626953,128.60531616210938,128.60531616210938,128.60531616210938,128.60531616210938,128.60531616210938	0,0,0,0,0,0,0,0,0	0,68,71,72,173,204,204,204,2442	0,6,1,1,1,2,0,0,0	0,6,2,8,2,4,0,0,0	0,276,49,321,17,22,0,0,0	0,2,18,6,7,19,9,8,1138	0,2,16,6,7,18,1,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0	632.json	
692	3	0.7755574584007263	1	1	130.85629272460938	0	0	0	0	0	0	0	0	0	1354.json	
3216	27,27,27,27,27	1.14166978164576E-4,1.1161196744069457E-4,1.2524476915132254E-4,1.0312200902262703E-4,1.0312200902262703E-4	14,14,14,14,14	6,6,6,6,6	79.69287109375,79.69287109375,79.69287109375,79.69287109375,79.69287109375	0,0,0,0,0	0,7,10,10,2078	0,1,1,1,0	0,2,2,2,0	0,160,24,22,0	0,13,8,10,1138	0,10,1,3,0	0,0,0,0,0	0,0,0,0,0	913.json	
3910	3,3,3,3,3	0.5253832340240479,0.5253832340240479,0.5253832340240479,0.857612669467926,0.857612669467926	1,1,1,1,1	2,2,2,1,1	129.4591827392578,129.4591827392578,129.4591827392578,130.18594360351562,130.18594360351562	0,0,0,0,0	0,6,7,141,2772	0,0,0,1,0	0,0,0,2,0	0,0,0,15,0	0,5,47,5,1138	0,3,13,5,0	0,0,0,0,0	0,0,0,0,0	625.json	
775	6,6	0.7034600973129272,0.7034600973129272	2,2	2,2	113.79048919677734,113.79048919677734	0,0	0,89	0,0	0,0	0,0	0,22	0,19	0,0	0,0	844.json	
1151	10,10,22,19	0.04810110107064247,0.04810110107064247,0.0690843015909195,0.13831357657909393	3,3,7,6	8,8,8,8	102.4784927368164,102.4784927368164,87.45684814453125,90.69713592529297	0,0,0,0	0,13,166,519	0,0,13,1	0,0,14,5	0,0,273,100	0,1138,3,2	0,0,3,2	0,0,0,0	0,0,0,1	1217.json	
547	3	0.020500173792243004	1	3	127.25540161132812	0	0	0	0	0	0	0	0	0	1332.json	
